"VOI_NUM,N,9,2","ACV_NUM,N,9,2","X,N,13,5","Y,N,14,5","ACC_TBAN,C,3","ACC_TACC,C,3","DATE_,C,12","RIVOLI,C,10","ID_PP,N,10,0"
417,771,"3,86799","43,60638",NON,NON,"""30-07-2010""",417,2232
896,773,"3,86758","43,60526",NON,OUI,"""30-07-2010""",896,2233
1746,760,"3,86914","43,60541",OUI,OUI,"""30-07-2010""",1746,2234
1746,760,"3,8698","43,60502",NON,OUI,"""30-07-2010""",1746,2235
584,788,"3,86921","43,60546",OUI,OUI,"""30-07-2010""",584,2236
584,788,"3,87002","43,60611",OUI,OUI,"""30-07-2010""",584,2237
584,788,"3,87008","43,60616",OUI,OUI,"""30-07-2010""",584,2238
2055,787,"3,87016","43,60616",OUI,OUI,"""30-07-2010""",2055,2239
2055,786,"3,87118","43,60567",OUI,OUI,"""30-07-2010""",2055,2240
2071,804,"3,87086","43,60605",NON,NON,"""30-07-2010""",2071,2241
735,800,"3,87121","43,60569",OUI,OUI,"""30-07-2010""",735,2242
1925,799,"3,87167","43,60585",NON,NON,"""30-07-2010""",1925,2243
638,797,"3,87283","43,605",NON,NON,"""30-07-2010""",638,2244
1411,856,"3,8742","43,60489",NON,OUI,"""30-07-2010""",1411,2245
1106,858,"3,87352","43,60454",NON,NON,"""30-07-2010""",1106,2246
909,812,"3,87368","43,60446",NON,OUI,"""30-07-2010""",909,2247
1143,5662,"3,87351","43,60427",NON,NON,"""30-07-2010""",1143,2248
1934,5666,"3,87367","43,60433",OUI,NON,"""30-07-2010""",1934,2249
1934,5664,"3,87447","43,60394",NON,NON,"""30-07-2010""",1934,2250
1934,5664,"3,87461","43,60388",OUI,OUI,"""30-07-2010""",1934,2251
1897,5679,"3,87476","43,60354",OUI,NON,"""30-07-2010""",1897,2252
1897,853,"3,87495","43,60435",OUI,OUI,"""30-07-2010""",1897,2253
1897,853,"3,87512","43,60509",OUI,NON,"""30-07-2010""",1897,2254
1143,32,"3,87466","43,60521",OUI,OUI,"""30-07-2010""",1143,2255
638,25,"3,87344","43,60567",OUI,NON,"""30-07-2010""",638,2256
1108,803,"3,87326","43,6059",OUI,OUI,"""30-07-2010""",1108,2257
1108,802,"3,87222","43,60641",OUI,OUI,"""30-07-2010""",1108,2258
1108,805,"3,87216","43,60645",OUI,OUI,"""30-07-2010""",1108,2259
1108,806,"3,87102","43,60703",OUI,NON,"""30-07-2010""",1108,2260
1108,4697,"3,87064","43,60723",OUI,NON,"""30-07-2010""",1108,2261
1108,4699,"3,86998","43,60757",OUI,OUI,"""30-07-2010""",1108,2262
1839,4696,"3,86985","43,60763",OUI,NON,"""30-07-2010""",1839,2263
1108,4668,"3,86898","43,60806",OUI,OUI,"""30-07-2010""",1108,2264
1108,4674,"3,86838","43,60835",OUI,NON,"""30-07-2010""",1108,2265
1012,4675,"3,86716","43,60764",OUI,OUI,"""30-07-2010""",1012,2266
884,766,"3,8672","43,6074",NON,NON,"""30-07-2010""",884,2267
2014,815,"3,87078","43,60715",OUI,OUI,"""30-07-2010""",2014,2268
1132,816,"3,87271","43,60715",OUI,OUI,"""30-07-2010""",1132,2269
1436,814,"3,87222","43,60641",OUI,OUI,"""30-07-2010""",1436,2270
1436,807,"3,87271","43,60715",NON,NON,"""30-07-2010""",1436,2271
1667,4711,"3,87298","43,60764",NON,NON,"""30-07-2010""",1667,2272
1436,101,"3,87298","43,60764",OUI,NON,"""30-07-2010""",1436,2273
1667,100,"3,87415","43,60708",OUI,OUI,"""30-07-2010""",1667,2274
483,94,"3,87415","43,60708",OUI,OUI,"""30-07-2010""",483,2275
1123,817,"3,87295","43,60606",OUI,NON,"""30-07-2010""",1123,2276
483,818,"3,87355","43,60595",OUI,NON,"""30-07-2010""",483,2277
1305,89,"3,87426","43,60739",OUI,NON,"""30-07-2010""",1305,2278
1367,150,"3,87303","43,60858",OUI,OUI,"""30-07-2010""",1367,2279
1820,95,"3,87244","43,60977",NON,NON,"""30-07-2010""",1820,2280
1546,4723,"3,87133","43,60954",NON,NON,"""30-07-2010""",1546,2281
1765,4718,"3,87151","43,60831",NON,NON,"""30-07-2010""",1765,2282
1765,4718,"3,87151","43,60831",NON,NON,"""30-07-2010""",1765,2283
1520,4725,"3,87066","43,60924",NON,NON,"""30-07-2010""",1520,2284
1520,4725,"3,87107","43,60971",NON,OUI,"""30-07-2010""",1520,2285
788,4724,"3,8717","43,61043",NON,NON,"""30-07-2010""",788,2286
931,4586,"3,87001","43,61047",NON,NON,"""30-07-2010""",931,2287
2066,4587,"3,87036","43,61011",NON,NON,"""30-07-2010""",2066,2288
931,4664,"3,86967","43,60983",NON,NON,"""30-07-2010""",931,2289
764,152,"3,87484","43,60569",NON,NON,"""30-07-2010""",764,2290
703,91,"3,87502","43,60679",NON,NON,"""30-07-2010""",703,2291
703,91,"3,87506","43,60684",NON,NON,"""30-07-2010""",703,2292
479,838,"3,87616","43,60604",OUI,NON,"""30-07-2010""",479,2293
450,12575,"3,87643","43,60635",OUI,NON,"""30-07-2010""",450,2294
450,865,"3,87616","43,60604",NON,NON,"""30-07-2010""",450,2295
1762,6296,"3,87606","43,60587",OUI,OUI,"""30-07-2010""",1762,2296
1009,6289,"3,8755","43,60595",OUI,OUI,"""30-07-2010""",1009,2297
1009,113,"3,87509","43,60552",OUI,OUI,"""30-07-2010""",1009,2298
1172,102,"3,87553","43,60522",OUI,OUI,"""30-07-2010""",1172,2299
477,867,"3,87634","43,6055",NON,NON,"""30-07-2010""",477,2300
1217,820,"3,87651","43,60559",NON,NON,"""30-07-2010""",1217,2301
1217,820,"3,87663","43,60484",NON,NON,"""30-07-2010""",1217,2302
1172,829,"3,87624","43,60497",NON,NON,"""30-07-2010""",1172,2303
1127,852,"3,87608","43,60468",NON,NON,"""30-07-2010""",1127,2304
1127,852,"3,87645","43,60448",NON,NON,"""30-07-2010""",1127,2305
1127,826,"3,87658","43,60444",NON,NON,"""30-07-2010""",1127,2306
897,827,"3,8766","43,60446",NON,NON,"""30-07-2010""",897,2307
897,827,"3,8768","43,60476",NON,NON,"""30-07-2010""",897,2308
1172,822,"3,87703","43,60468",OUI,OUI,"""30-07-2010""",1172,2309
1652,832,"3,87682","43,60479",OUI,OUI,"""30-07-2010""",1652,2310
1652,832,"3,87734","43,60556",NON,NON,"""30-07-2010""",1652,2311
450,6303,"3,87663","43,60581",OUI,OUI,"""30-07-2010""",450,2312
450,834,"3,87689","43,60588",OUI,OUI,"""30-07-2010""",450,2313
450,834,"3,8769","43,60589",OUI,OUI,"""30-07-2010""",450,2314
456,835,"3,8775","43,60572",NON,NON,"""30-07-2010""",456,2315
927,831,"3,87748","43,6055",NON,NON,"""30-07-2010""",927,2316
456,830,"3,87755","43,60546",NON,NON,"""30-07-2010""",456,2317
927,887,"3,87755","43,60546",NON,NON,"""30-07-2010""",927,2318
927,887,"3,87882","43,60482",NON,NON,"""30-07-2010""",927,2319
1375,889,"3,87891","43,60468",OUI,OUI,"""30-07-2010""",1375,2320
1375,889,"3,87883","43,60466",NON,NON,"""30-07-2010""",1375,2321
1635,886,"3,87902","43,60471",NON,OUI,"""30-07-2010""",1635,2322
1325,12776,"3,87913","43,60466",OUI,OUI,"""30-07-2010""",1325,2323
1325,12776,"3,87938",44,OUI,OUI,"""30-07-2010""",1325,2324
1635,870,"3,8798","43,60604",NON,OUI,"""30-07-2010""",1635,2325
1310,900,"3,87904","43,6067",NON,NON,"""30-07-2010""",1310,2326
2125,898,"3,87916","43,60668",NON,NON,"""30-07-2010""",2125,2327
2124,851,"3,87743","43,6063",NON,NON,"""30-07-2010""",2124,2328
2124,836,"3,87743","43,6063",NON,NON,"""30-07-2010""",2124,2329
1615,6300,"3,8769","43,60632",NON,NON,"""30-07-2010""",1615,2330
1615,6299,"3,8763","43,60649",OUI,OUI,"""30-07-2010""",1615,2331
1305,6287,"3,87572","43,60675",NON,NON,"""30-07-2010""",1305,2332
1867,6748,"3,8776","43,606",NON,NON,"""30-07-2010""",1867,2333
1867,6748,"3,87902","43,60547",NON,NON,"""30-07-2010""",1867,2334
1867,12775,"3,87936","43,60534",NON,NON,"""30-07-2010""",1867,2335
1325,104,"3,88186","43,6059",OUI,OUI,"""30-07-2010""",1325,2336
1780,880,"3,88186","43,6059",OUI,OUI,"""30-07-2010""",1780,2337
887,5413,"3,88151","43,60776",NON,NON,"""30-07-2010""",887,2338
1939,6348,"3,88235","43,6087",NON,NON,"""30-07-2010""",1939,2339
1449,6347,"3,88256","43,60841",NON,NON,"""30-07-2010""",1449,2340
556,5408,"3,88289","43,60814",NON,NON,"""30-07-2010""",556,2341
1040,5409,"3,88258","43,60762",NON,NON,"""30-07-2010""",1040,2342
1040,885,"3,88249","43,60748",OUI,OUI,"""30-07-2010""",1040,2343
664,932,"3,88264","43,6076",NON,NON,"""30-07-2010""",664,2344
664,932,"3,88264","43,6076",NON,NON,"""30-07-2010""",664,2345
926,5407,"3,88301","43,6075",NON,NON,"""30-07-2010""",926,2346
926,5417,"3,88258","43,60672",OUI,NON,"""30-07-2010""",926,2347
626,5416,"3,88247","43,6066",OUI,OUI,"""30-07-2010""",626,2348
626,5416,"3,88225","43,60682",OUI,OUI,"""30-07-2010""",626,2349
626,5422,"3,88215","43,60692",OUI,OUI,"""30-07-2010""",626,2350
626,5422,"3,88215","43,60692",OUI,OUI,"""30-07-2010""",626,2351
1515,936,"3,88264","43,60555",NON,NON,"""30-07-2010""",1515,2352
467,881,"3,88297","43,6055",NON,NON,"""30-07-2010""",467,2353
467,7,"3,88325","43,60584",NON,NON,"""30-07-2010""",467,2354
1797,63,"3,88328","43,60574",NON,NON,"""30-07-2010""",1797,2355
1797,63,"3,88368","43,60559",NON,NON,"""30-07-2010""",1797,2356
1251,6,"3,88413","43,60559",OUI,NON,"""30-07-2010""",1251,2357
1349,946,"3,88562","43,60582",NON,OUI,"""30-07-2010""",1349,2358
1349,946,"3,88581","43,60589",NON,NON,"""30-07-2010""",1349,2359
433,951,"3,88551","43,6057",NON,NON,"""30-07-2010""",433,2360
433,951,"3,88537","43,60536",NON,OUI,"""30-07-2010""",433,2361
433,951,"3,88525","43,60506",NON,NON,"""30-07-2010""",433,2362
1515,954,"3,88516","43,60501",NON,NON,"""30-07-2010""",1515,2363
433,952,"3,88517","43,60487",NON,OUI,"""30-07-2010""",433,2364
1396,5481,"3,88513","43,60475",NON,NON,"""30-07-2010""",1396,2365
433,944,"3,88505","43,60454",NON,NON,"""30-07-2010""",433,2366
1515,953,"3,8854","43,60497",NON,NON,"""30-07-2010""",1515,2367
1515,953,"3,88538","43,60497",NON,NON,"""30-07-2010""",1515,2368
1515,953,"3,88615","43,60482",NON,NON,"""30-07-2010""",1515,2369
2037,110,"3,88622","43,60471",NON,OUI,"""30-07-2010""",2037,2370
2037,110,"3,88623","43,60475",NON,NON,"""30-07-2010""",2037,2371
2037,111,"3,88626","43,60483",NON,NON,"""30-07-2010""",2037,2372
2037,111,"3,8864","43,60521",NON,OUI,"""30-07-2010""",2037,2373
1084,947,"3,88593","43,60533",NON,NON,"""30-07-2010""",1084,2374
2037,29,"3,88644","43,60532",NON,NON,"""30-07-2010""",2037,2375
1783,5428,"3,88296","43,60639",NON,NON,"""30-07-2010""",1783,2376
500,5426,"3,88282","43,6064",NON,NON,"""30-07-2010""",500,2377
1295,5429,"3,88404","43,60629",NON,OUI,"""30-07-2010""",1295,2378
1295,5429,"3,88433","43,60703",NON,NON,"""30-07-2010""",1295,2379
1295,5429,"3,88462","43,60755",OUI,OUI,"""30-07-2010""",1295,2380
779,7208,"3,88326","43,60629",NON,NON,"""30-07-2010""",779,2381
1783,62,"3,88434","43,60632",NON,NON,"""30-07-2010""",1783,2382
558,5430,"3,88464","43,60639",NON,OUI,"""30-07-2010""",558,2383
558,5430,"3,88495","43,60713",OUI,OUI,"""30-07-2010""",558,2384
1783,940,"3,88488","43,60632",NON,NON,"""30-07-2010""",1783,2385
1783,949,"3,88602","43,60606",NON,NON,"""30-07-2010""",1783,2386
1783,3845,"3,88661","43,60585",NON,NON,"""30-07-2010""",1783,2387
1783,3845,"3,88753","43,60558",NON,NON,"""30-07-2010""",1783,2388
1343,5825,"3,88812","43,6052",NON,NON,"""30-07-2010""",1343,2389
1343,5824,"3,88852","43,60469",NON,NON,"""30-07-2010""",1343,2390
1343,5824,"3,88858","43,6046",NON,NON,"""30-07-2010""",1343,2391
1344,963,"3,88822","43,60439",NON,NON,"""30-07-2010""",1344,2392
1344,968,"3,88819","43,60435",NON,NON,"""30-07-2010""",1344,2393
1344,968,"3,88801","43,60411",NON,NON,"""30-07-2010""",1344,2394
1515,962,"3,88819","43,6044",NON,NON,"""30-07-2010""",1515,2395
1515,962,"3,88772","43,6045",NON,NON,"""30-07-2010""",1515,2396
1453,5827,"3,88783","43,60463",NON,NON,"""30-07-2010""",1453,2397
1453,965,"3,88772","43,6045",NON,NON,"""30-07-2010""",1453,2398
1453,965,"3,88768","43,60445",NON,NON,"""30-07-2010""",1453,2399
1515,961,"3,88762","43,60452",NON,NON,"""30-07-2010""",1515,2400
441,5438,"3,88822","43,60534",OUI,OUI,"""30-07-2010""",441,2401
1357,5439,"3,8885","43,60522",NON,NON,"""30-07-2010""",1357,2402
1507,973,"3,88913","43,60472",NON,NON,"""30-07-2010""",1507,2403
1507,972,"3,89173","43,60527",OUI,OUI,"""30-07-2010""",1507,2404
9999,15572,"3,89165","43,60542",OUI,NON,"""30-07-2010""",9999,2405
908,3849,"3,89128","43,60595",OUI,NON,"""30-07-2010""",908,2406
2228,3848,"3,88959","43,60585",NON,NON,"""30-07-2010""",2228,2407
1783,5436,"3,8895","43,6055",NON,NON,"""30-07-2010""",1783,2408
2708,6780,"3,88944","43,60589",NON,NON,"""30-07-2010""",2708,2409
2708,980,"3,88891","43,60662",NON,NON,"""30-07-2010""",2708,2410
2228,6779,"3,89001","43,60642",NON,OUI,"""30-07-2010""",2228,2411
2228,6786,"3,89001","43,60642",NON,NON,"""30-07-2010""",2228,2412
908,993,"3,89099","43,6065",NON,OUI,"""30-07-2010""",908,2413
908,993,"3,89089","43,60668",NON,NON,"""30-07-2010""",908,2414
2377,3898,"3,89408","43,60671",NON,OUI,"""30-07-2010""",2377,2415
2935,6069,"3,89393","43,60655",OUI,OUI,"""30-07-2010""",2935,2416
2377,5441,"3,89233","43,60688",OUI,OUI,"""30-07-2010""",2377,2417
2310,6781,"3,89227","43,60629",OUI,OUI,"""30-07-2010""",2310,2418
2310,3859,"3,89221","43,60615",NON,NON,"""30-07-2010""",2310,2419
2377,6787,"3,89211","43,60689",OUI,OUI,"""30-07-2010""",2377,2420
2377,989,"3,89106","43,60698",OUI,NON,"""30-07-2010""",2377,2421
2519,3847,"3,89062","43,60701",NON,OUI,"""30-07-2010""",2519,2422
2519,3846,"3,89006","43,60706",NON,NON,"""30-07-2010""",2519,2423
1607,960,"3,88835","43,6072",OUI,OUI,"""30-07-2010""",1607,2424
1607,981,"3,88752","43,60728",NON,NON,"""30-07-2010""",1607,2425
1607,5431,"3,88642","43,60735",NON,NON,"""30-07-2010""",1607,2426
990,6096,"3,88598","43,60699",NON,NON,"""30-07-2010""",990,2427
990,5432,"3,8879","43,60565",NON,OUI,"""30-07-2010""",990,2428
990,6105,"3,88495","43,60737",NON,NON,"""30-07-2010""",990,2429
1702,6116,"3,88635","43,60884",NON,NON,"""30-07-2010""",1702,2430
1702,7049,"3,88658","43,60911",OUI,OUI,"""30-07-2010""",1702,2431
2229,6106,"3,88331","43,61002",NON,NON,"""30-07-2010""",2229,2432
1211,6111,"3,88554","43,6103",OUI,OUI,"""30-07-2010""",1211,2433
2229,6117,"3,88663","43,60929",OUI,NON,"""30-07-2010""",2229,2434
555,7048,"3,8867","43,60922",OUI,NON,"""30-07-2010""",555,2435
2229,6792,"3,88739","43,60923",OUI,OUI,"""30-07-2010""",2229,2436
2229,6792,"3,89062","43,609",OUI,OUI,"""30-07-2010""",2229,2437
2228,10373,"3,89068","43,60871",OUI,OUI,"""30-07-2010""",2228,2438
2228,11515,"3,89057","43,60788",OUI,OUI,"""30-07-2010""",2228,2439
2228,10374,"3,89054","43,60763",OUI,OUI,"""30-07-2010""",2228,2440
2228,10374,"3,89054","43,60763",OUI,OUI,"""30-07-2010""",2228,2441
2228,6791,"3,89073","43,60926",OUI,OUI,"""30-07-2010""",2228,2442
2622,6084,"3,89073","43,60926",OUI,OUI,"""30-07-2010""",2622,2443
2622,6084,"3,89073","43,60926",OUI,OUI,"""30-07-2010""",2622,2444
2228,6082,"3,89072","43,60982",OUI,OUI,"""30-07-2010""",2228,2445
2622,15452,"3,8902","43,60985",OUI,NON,"""30-07-2010""",2622,2446
1211,6109,"3,88916","43,61028",OUI,OUI,"""30-07-2010""",1211,2447
1288,16038,"3,89063","43,61034",OUI,OUI,"""30-07-2010""",1288,2448
1288,16040,"3,89066","43,61044",OUI,OUI,"""30-07-2010""",1288,2449
2308,6796,"3,89157","43,60954",OUI,OUI,"""30-07-2010""",2308,2450
2308,6793,"3,89174","43,60953",OUI,NON,"""30-07-2010""",2308,2451
2230,6087,"3,89164","43,60894",NON,NON,"""30-07-2010""",2230,2452
2230,6789,"3,8922","43,6089",NON,OUI,"""30-07-2010""",2230,2453
2310,6790,"3,89264","43,60896",NON,NON,"""30-07-2010""",2310,2454
2310,6794,"3,89273","43,60956",NON,NON,"""30-07-2010""",2310,2455
2230,6070,"3,89348","43,60882",OUI,OUI,"""30-07-2010""",2230,2456
2310,10892,"3,89256","43,60865",NON,NON,"""30-07-2010""",2310,2457
2310,6788,"3,89239","43,6073",OUI,OUI,"""30-07-2010""",2310,2458
2935,6784,"3,894","43,60702",OUI,OUI,"""30-07-2010""",2935,2459
2935,6784,"3,89408","43,60763",OUI,NON,"""30-07-2010""",2935,2460
2935,11524,"3,89422","43,60853",OUI,OUI,"""30-07-2010""",2935,2461
2236,16037,"3,89442","43,60924",OUI,OUI,"""30-07-2010""",2236,2462
1288,16034,"3,8943","43,60929",OUI,OUI,"""30-07-2010""",1288,2463
1288,6064,"3,89428","43,6095",OUI,OUI,"""30-07-2010""",1288,2464
2236,16036,"3,89452","43,60938",OUI,OUI,"""30-07-2010""",2236,2465
2878,16002,"3,89447","43,60961",OUI,NON,"""30-07-2010""",2878,2466
2379,6066,"3,89455","43,60951",OUI,OUI,"""30-07-2010""",2379,2467
2379,16000,"3,89448","43,60967",OUI,OUI,"""30-07-2010""",2379,2468
3019,15994,"3,89498","43,60923",NON,NON,"""30-07-2010""",3019,2469
3019,15997,"3,89549","43,60962",NON,NON,"""30-07-2010""",3019,2470
2379,15972,"3,89562","43,60972",NON,NON,"""30-07-2010""",2379,2471
1565,11793,"3,89554","43,6098",NON,NON,"""30-07-2010""",1565,2472
2379,3892,"3,8968","43,60834",NON,OUI,"""30-07-2010""",2379,2473
2379,3892,"3,8968","43,60834",NON,OUI,"""30-07-2010""",2379,2474
2379,6055,"3,89681","43,6089",NON,NON,"""30-07-2010""",2379,2475
2865,3948,"3,89536","43,61038",NON,NON,"""30-07-2010""",2865,2476
2865,11792,"3,89506","43,61041",OUI,OUI,"""30-07-2010""",2865,2477
2878,15999,"3,89454","43,61026",OUI,OUI,"""30-07-2010""",2878,2478
2878,13134,"3,89494","43,61223",OUI,OUI,"""30-07-2010""",2878,2479
1565,13136,"3,89524","43,61259",OUI,OUI,"""30-07-2010""",1565,2480
1565,3946,"3,89463","43,61228",OUI,OUI,"""30-07-2010""",1565,2481
1565,3939,"3,89178","43,61244",NON,NON,"""30-07-2010""",1565,2482
1565,3939,"3,89002","43,61223",NON,NON,"""30-07-2010""",1565,2483
1288,3942,"3,88943","43,61216",NON,NON,"""30-07-2010""",1288,2484
1288,3942,"3,88877","43,61312",OUI,OUI,"""30-07-2010""",1288,2485
1796,3772,"3,8889","43,61341",OUI,OUI,"""30-07-2010""",1796,2486
866,3757,"3,89167","43,6144",NON,NON,"""30-07-2010""",866,2487
866,3757,"3,89174","43,61376",NON,NON,"""30-07-2010""",866,2488
1796,11112,"3,89189","43,61458",OUI,OUI,"""30-07-2010""",1796,2489
1564,3766,"3,89217","43,61496",OUI,OUI,"""30-07-2010""",1564,2490
1690,3759,"3,89251","43,61614",OUI,OUI,"""30-07-2010""",1690,2491
973,3904,"3,89204","43,61669",NON,NON,"""30-07-2010""",973,2492
973,3904,"3,89085","43,61627",NON,OUI,"""30-07-2010""",973,2493
1890,10472,"3,89015","43,61604",NON,NON,"""30-07-2010""",1890,2494
1755,3907,"3,89003","43,61514",NON,NON,"""30-07-2010""",1755,2495
1890,3773,"3,88924","43,61417",OUI,OUI,"""30-07-2010""",1890,2496
1690,3905,"3,88945","43,61408",OUI,OUI,"""30-07-2010""",1690,2497
1690,3906,"3,89133","43,61467",NON,OUI,"""30-07-2010""",1690,2498
1690,3937,"3,88897","43,6139",OUI,OUI,"""30-07-2010""",1690,2499
1690,3937,"3,88885","43,61369",OUI,OUI,"""30-07-2010""",1690,2500
1288,12852,"3,88843","43,61346",OUI,OUI,"""30-07-2010""",1288,2501
1288,3944,"3,88828","43,61335",OUI,OUI,"""30-07-2010""",1288,2502
1990,5220,"3,88038","43,60981",NON,OUI,"""30-07-2010""",1990,2503
1990,5220,"3,88041","43,60994",NON,OUI,"""30-07-2010""",1990,2504
524,5200,"3,88042","43,6102",NON,NON,"""30-07-2010""",524,2505
1990,5197,"3,88053","43,61044",NON,NON,"""30-07-2010""",1990,2506
1990,5197,"3,88056","43,61059",NON,NON,"""30-07-2010""",1990,2507
1990,5197,"3,8806","43,61076",NON,NON,"""30-07-2010""",1990,2508
608,5195,"3,88076","43,61147",OUI,OUI,"""30-07-2010""",608,2509
608,5195,"3,88079","43,61159",OUI,OUI,"""30-07-2010""",608,2510
608,5164,"3,88117","43,61332",NON,NON,"""30-07-2010""",608,2511
608,5164,"3,88045","43,61375",OUI,NON,"""30-07-2010""",608,2512
2517,207,"3,88068","43,61374",NON,NON,"""30-07-2010""",2517,2513
608,7467,"3,88048","43,61391",NON,OUI,"""30-07-2010""",608,2514
608,7467,"3,88048","43,61391",NON,NON,"""30-07-2010""",608,2515
1010,5168,"3,88085","43,61407",NON,OUI,"""30-07-2010""",1010,2516
1010,4071,"3,88112","43,61405",NON,NON,"""30-07-2010""",1010,2517
1010,4071,"3,88108","43,61405",NON,NON,"""30-07-2010""",1010,2518
1010,4072,"3,88167","43,61429",OUI,OUI,"""30-07-2010""",1010,2519
1010,6474,"3,88188","43,61437",OUI,OUI,"""30-07-2010""",1010,2520
1530,6343,"3,88109","43,61456",OUI,OUI,"""30-07-2010""",1530,2521
2108,4046,"3,88125","43,61479",OUI,NON,"""30-07-2010""",2108,2522
1691,6153,"3,88313","43,61323",NON,NON,"""30-07-2010""",1691,2523
1691,4049,"3,88329","43,61359",OUI,OUI,"""30-07-2010""",1691,2524
1691,11133,"3,88352","43,6142",OUI,OUI,"""30-07-2010""",1691,2525
1815,12833,"3,88385","43,61436",OUI,OUI,"""30-07-2010""",1815,2526
1014,4056,"3,88425","43,61503",NON,OUI,"""30-07-2010""",1014,2527
1200,4058,"3,88492","43,61508",OUI,NON,"""30-07-2010""",1200,2528
1953,4059,"3,88444","43,61536",OUI,OUI,"""30-07-2010""",1953,2529
2150,4054,"3,88488","43,61584",OUI,OUI,"""30-07-2010""",2150,2530
1953,4055,"3,88489","43,61564",OUI,OUI,"""30-07-2010""",1953,2531
1201,3915,"3,88528","43,6156",OUI,OUI,"""30-07-2010""",1201,2532
1953,3913,"3,88671","43,61498",OUI,OUI,"""30-07-2010""",1953,2533
1953,3912,"3,88704","43,61504",OUI,OUI,"""30-07-2010""",1953,2534
750,3933,"3,88714","43,61484",OUI,OUI,"""30-07-2010""",750,2535
750,3933,"3,88846","43,61444",OUI,OUI,"""30-07-2010""",750,2536
1815,3932,"3,88883","43,61403",OUI,OUI,"""30-07-2010""",1815,2537
1815,3932,"3,88882","43,61403",OUI,OUI,"""30-07-2010""",1815,2538
1747,4052,"3,88567","43,61637",NON,NON,"""30-07-2010""",1747,2539
1904,4051,"3,88635","43,61702",NON,NON,"""30-07-2010""",1904,2540
2150,4066,"3,88773","43,61851",NON,NON,"""30-07-2010""",2150,2541
583,3957,"3,89057","43,62044",NON,NON,"""30-07-2010""",583,2542
429,3352,"3,89267","43,62297",NON,NON,"""30-07-2010""",429,2543
1953,3365,"3,89467","43,62181",NON,OUI,"""30-07-2010""",1953,2544
630,3356,"3,89488","43,62094",NON,OUI,"""30-07-2010""",630,2545
1954,3354,"3,89434","43,62124",NON,OUI,"""30-07-2010""",1954,2546
737,3360,"3,89261","43,62055",OUI,OUI,"""30-07-2010""",737,2547
1539,3961,"3,89241","43,62022",NON,OUI,"""30-07-2010""",1539,2548
1386,3963,"3,89176","43,61959",OUI,OUI,"""30-07-2010""",1386,2549
1086,3358,"3,89379","43,61925",OUI,OUI,"""30-07-2010""",1086,2550
1953,3738,"3,89365","43,61873",OUI,OUI,"""30-07-2010""",1953,2551
1953,3739,"3,89359","43,61858",OUI,OUI,"""30-07-2010""",1953,2552
2018,3740,"3,89358","43,61864",OUI,OUI,"""30-07-2010""",2018,2553
2018,3388,"3,89141","43,61907",OUI,OUI,"""30-07-2010""",2018,2554
2018,3387,"3,89074","43,61919",OUI,OUI,"""30-07-2010""",2018,2555
2018,3387,"3,89075","43,61919",OUI,OUI,"""30-07-2010""",2018,2556
1570,3386,"3,89042","43,61845",OUI,OUI,"""30-07-2010""",1570,2557
2094,3782,"3,89042","43,61845",OUI,OUI,"""30-07-2010""",2094,2558
1647,3785,"3,89083","43,61832",OUI,OUI,"""30-07-2010""",1647,2559
1647,3783,"3,89103","43,61826",NON,OUI,"""30-07-2010""",1647,2560
1647,3743,"3,89315","43,61765",OUI,OUI,"""30-07-2010""",1647,2561
1953,3760,"3,89311","43,61734",OUI,OUI,"""30-07-2010""",1953,2562
978,3764,"3,89247","43,61694",NON,NON,"""30-07-2010""",978,2563
978,3764,"3,8917","43,61717",OUI,OUI,"""30-07-2010""",978,2564
978,3746,"3,89013","43,61764",OUI,OUI,"""30-07-2010""",978,2565
561,3903,"3,88989","43,61742",OUI,OUI,"""30-07-2010""",561,2566
978,3902,"3,88959","43,61716",OUI,OUI,"""30-07-2010""",978,2567
1816,3750,"3,88966","43,61708",NON,NON,"""30-07-2010""",1816,2568
1809,4062,"3,88842","43,61704",NON,NON,"""30-07-2010""",1809,2569
568,4068,"3,88782","43,61682",NON,NON,"""30-07-2010""",568,2570
885,3921,"3,88753","43,6164",NON,OUI,"""30-07-2010""",885,2571
1650,3920,"3,88737","43,6161",NON,OUI,"""30-07-2010""",1650,2572
1598,6478,"3,88315","43,61487",OUI,OUI,"""30-07-2010""",1598,2573
1355,4333,"3,86152","43,61716",OUI,OUI,"""30-07-2010""",1355,2861
2620,4177,"3,85944","43,61857",NON,NON,"""30-07-2010""",2620,2862
2620,4180,"3,86053","43,61941",NON,NON,,2620,2863
1699,4353,"3,85931","43,62006",NON,OUI,"""30-07-2010""",1699,2864
1699,4345,"3,86086","43,61946",OUI,OUI,"""30-07-2010""",1699,2865
1793,4346,"3,86117","43,61949",OUI,OUI,"""30-07-2010""",1793,2866
1793,6614,"3,86364","43,61911",OUI,OUI,"""30-07-2010""",1793,2867
1793,4181,"3,86384","43,61899",OUI,OUI,"""30-07-2010""",1793,2868
1793,4181,"3,86384","43,61899",OUI,OUI,"""30-07-2010""",1793,2869
1234,4327,"3,86366","43,61881",OUI,OUI,"""30-07-2010""",1234,2870
1699,6612,"3,86288","43,61856",OUI,OUI,"""30-07-2010""",1699,2871
1699,4325,"3,86352","43,61833",OUI,OUI,"""30-07-2010""",1699,2872
1699,4325,"3,86433","43,61837",OUI,OUI,"""30-07-2010""",1699,2873
