N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;08;1234;421;3;17;401;0;22;Liste LESELLIER Pascal                            ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;08;1234;421;3;17;401;0;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;08;1234;421;3;17;401;0;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;108;Ecole maternelle Hélène Boucher;1;08;1234;421;3;17;401;0;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;2;Liste TORREMOCHA Sandra                           ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;5;Liste ALIOT Louis                                 ;41
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;6;Liste ROCHEFORT Robert                            ;27
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;7;Liste MARTY Philippe                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;9;Liste MELENCHON Jean-Luc                          ;33
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;10;Liste HUSSET Marie Jeanne                         ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;11;Liste MAHUET Eric                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;12;Liste POUTOU Philippe                             ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;13;Liste ROZIÈRE Virginie                            ;48
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;14;Liste BOVÉ José                                   ;42
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;15;Liste ALLIOT-MARIE Michèle                        ;50
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;16;Liste BOUSSION Joseph                             ;12
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;17;Liste LENNE Francis                               ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;18;Liste NÈGRE Anne                                  ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;21;Liste MARTINEZ Jean-Claude                        ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;22;Liste LESELLIER Pascal                            ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;109;Ecole Maternelle Marie Pape Carpantier;2;09;633;274;2;1;271;9;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;5;Liste ALIOT Louis                                 ;94
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;6;Liste ROCHEFORT Robert                            ;49
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;7;Liste MARTY Philippe                              ;9
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;9;Liste MELENCHON Jean-Luc                          ;46
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;10;Liste HUSSET Marie Jeanne                         ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;11;Liste MAHUET Eric                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;12;Liste POUTOU Philippe                             ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;13;Liste ROZIÈRE Virginie                            ;141
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;14;Liste BOVÉ José                                   ;94
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;15;Liste ALLIOT-MARIE Michèle                        ;72
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;16;Liste BOUSSION Joseph                             ;23
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;17;Liste LENNE Francis                               ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;18;Liste NÈGRE Anne                                  ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;19;Liste CHAMAGNE Régis                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;21;Liste MARTINEZ Jean-Claude                        ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;22;Liste LESELLIER Pascal                            ;14
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;110;Ecole élémentaire Péricles;2;03;1394;578;4;9;565;9;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;2;Liste TORREMOCHA Sandra                           ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;5;Liste ALIOT Louis                                 ;62
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;6;Liste ROCHEFORT Robert                            ;30
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;7;Liste MARTY Philippe                              ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;9;Liste MELENCHON Jean-Luc                          ;25
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;10;Liste HUSSET Marie Jeanne                         ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;11;Liste MAHUET Eric                                 ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;12;Liste POUTOU Philippe                             ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;13;Liste ROZIÈRE Virginie                            ;46
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;14;Liste BOVÉ José                                   ;47
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;15;Liste ALLIOT-MARIE Michèle                        ;26
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;16;Liste BOUSSION Joseph                             ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;17;Liste LENNE Francis                               ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;19;Liste CHAMAGNE Régis                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;21;Liste MARTINEZ Jean-Claude                        ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;22;Liste LESELLIER Pascal                            ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;111;Maison pour Tous Mélina Mercouri;9;04;942;284;3;7;274;2;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;2;Liste TORREMOCHA Sandra                           ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;5;Liste ALIOT Louis                                 ;86
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;6;Liste ROCHEFORT Robert                            ;39
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;7;Liste MARTY Philippe                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;9;Liste MELENCHON Jean-Luc                          ;36
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;10;Liste HUSSET Marie Jeanne                         ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;11;Liste MAHUET Eric                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;12;Liste POUTOU Philippe                             ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;13;Liste ROZIÈRE Virginie                            ;107
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;14;Liste BOVÉ José                                   ;90
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;15;Liste ALLIOT-MARIE Michèle                        ;77
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;16;Liste BOUSSION Joseph                             ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;17;Liste LENNE Francis                               ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;18;Liste NÈGRE Anne                                  ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;19;Liste CHAMAGNE Régis                              ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;21;Liste MARTINEZ Jean-Claude                        ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;22;Liste LESELLIER Pascal                            ;9
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;112;Ecole maternelle Aliénor d'Aquitaine;1;06;1207;496;3;7;486;7;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;2;Liste TORREMOCHA Sandra                           ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;5;Liste ALIOT Louis                                 ;110
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;6;Liste ROCHEFORT Robert                            ;37
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;7;Liste MARTY Philippe                              ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;9;Liste MELENCHON Jean-Luc                          ;43
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;10;Liste HUSSET Marie Jeanne                         ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;11;Liste MAHUET Eric                                 ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;12;Liste POUTOU Philippe                             ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;13;Liste ROZIÈRE Virginie                            ;95
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;14;Liste BOVÉ José                                   ;95
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;15;Liste ALLIOT-MARIE Michèle                        ;96
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;16;Liste BOUSSION Joseph                             ;17
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;17;Liste LENNE Francis                               ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;19;Liste CHAMAGNE Régis                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;21;Liste MARTINEZ Jean-Claude                        ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;22;Liste LESELLIER Pascal                            ;19
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;23;Liste JUY Monique                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;24;Liste CAMUS Renaud                                ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;113;Maison de Quartier Saint-Exupéry;1;08;1092;555;1;7;547;11;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;2;Liste TORREMOCHA Sandra                           ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;5;Liste ALIOT Louis                                 ;124
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;6;Liste ROCHEFORT Robert                            ;31
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;7;Liste MARTY Philippe                              ;9
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;9;Liste MELENCHON Jean-Luc                          ;34
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;10;Liste HUSSET Marie Jeanne                         ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;11;Liste MAHUET Eric                                 ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;12;Liste POUTOU Philippe                             ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;13;Liste ROZIÈRE Virginie                            ;84
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;14;Liste BOVÉ José                                   ;76
